id,name,url,author,style,finished,updateTime,bookIntro
245,末世无限吞噬,http://book.zongheng.com/book/761213.html,风雨神话,科幻游戏,已完结,"更新时间 12-04 11:37",金色光雨降临，地球的一切都被改变，丧尸横行，变异兽出没，无数的恐怖物种出现，王双，觉醒了自己的异能，在这个纷乱的世间横空出世，吞噬天赋，吞噬诸天，踏上了一条永恒之路！【本书已经开通了微信公众号，搜索风雨神话，点击关注！】（本书已建群：风雨同舟1群869433616（已满），欢迎大家进入风雨同舟2群，1081091896（后来的读者主要进这个群吧），vip读者群：869654600，粉丝值大侠以上进入！已经建立了微信群，进群可以私聊群主，展示星值截图，五千以上可以进入！）
246,绝品小神医,http://book.zongheng.com/book/611561.html,流氓鱼儿,都市娱乐,已完结,"更新时间 12-02 09:44","新书发布《风云龙婿》传送门：http://book.zongheng.com/book/1063129.html 搜索书号1063129 本日保底三更，不定时爆发，更新稳定，希望新老书友多多收藏评论，谢谢。"
247,我的师傅是唐僧,http://book.zongheng.com/book/907998.html,三条腿的咸鱼,奇幻玄幻,已完结,"更新时间 12-01 10:51","普通青年被雷劈，穿越明朝做徒弟。 一路斩妖又除魔，做个天道逍遥帝。 现代大学生穿越到明朝与唐僧师徒结缘，经历三劫六难后，踏上取经一路。路途之上，魑魅魍魉，神仙妖怪，粉墨登场。 且看小太监云天如何调戏妖精、群仙，佛陀，最终跳出轮回，成为逍遥神帝。"
248,噬梦仙尊,http://book.zongheng.com/book/850259.html,深山老贼,武侠仙侠,已完结,"更新时间 11-30 23:06",原本只能活到十四岁的少年方纵，原本注定与仙途无缘，然而，因为一颗奇怪的珠子，人生被彻底改写，以梦境之力逆天改命，踏上仙途。
249,九州灵纹纪,http://book.zongheng.com/book/860605.html,妙文小鱼,奇幻玄幻,已完结,"更新时间 11-30 22:42","芯片设计大神被某国情报部门击落飞机暗杀，意识投射到夷州某个没落门派少掌门身上。 看看大神如何帮助门派复兴，帮助夷州回归九州大陆，如何带领九州魔教穿越星河，找寻失落文明。"
250,三国之老师在此,http://book.zongheng.com/book/794343.html,崖边钓鱼,历史军事,已完结,"更新时间 11-30 22:00","“李行之！速来投靠于孤！”战场之上，袁绍指着李知威胁道。 “额……本初兄居然能找到本候家人？不必多言！他们肯定是冒充的！本候孤身一人来到此世，何来家人？必是假的！” 一个老师在三国的故事！"
251,自主穿越人生,http://book.zongheng.com/book/908916.html,燃烧吧土豆,都市娱乐,已完结,"更新时间 11-30 20:05",三十岁的柳夜发现了关于自己的一个惊天秘密，原来三十年来自己一直生活在一个虚构的楚门世界里，无法承受现实的柳夜选择了逃避，却不想获得了重生，只是重生之后，柳夜真的逃离了这个一直困住自己的楚门世界了嘛？
252,神级大反派,http://book.zongheng.com/book/901373.html,热狗灌饼,都市娱乐,已完结,"更新时间 11-30 11:32",一个少年从别的世界穿越而来，自此开始了非凡的人生之旅，各种奇遇，艳遇，让他一步步走向了人生巅峰。
253,流浪之城,http://book.zongheng.com/book/798741.html,天府酒客,科幻游戏,已完结,"更新时间 11-15 00:10",我是“旧纪元”的遗腹子！灾难后出生的第一批孩子，也是最后一批。病毒给人类做了绝育手术，有两个意识体要我去重新打开人类繁衍之门。我是乞丐，伙伴是流浪汉、厨子、种田女和小偷，哪懂不孕不育？但我必须做点伟大的事才能对得起拿到手的好处。听说有人在把人类变成怪物，还有人要建立纯意识社会。胡闹嘛！我先去整死他们，再来研究怎么生娃。
254,直播手术室,http://book.zongheng.com/book/871762.html,柳叶刀下人,都市娱乐,已完结,"更新时间 11-12 15:07","林宇穿上了白大褂，泡千金院长、谈红颜知己、照顾萝莉的同时，他还要登上外科手术台的医学巅峰...... （QQ群895445539 欢迎喜欢医生小说的朋友）"
255,特战狂兵,http://book.zongheng.com/book/582199.html,火影忍者,都市娱乐,已完结,"更新时间 11-12 11:24","特战兵王秦照，退伍回到都市，为承诺，守护美女总裁。 对手不乖，就用脚踩。 有人不服，就要用拳头去揍。 霸道嚣狂，才是兵王本色。铁骨柔情，玩遍都市绝色。"
256,重生之游戏大亨,http://book.zongheng.com/book/773030.html,成刚,都市娱乐,已完结,"更新时间 11-11 19:23",重生回到九八年，那些消逝在时光中的遗憾，通通可以弥补了。
257,异界逍遥神王,http://book.zongheng.com/book/886559.html,孟子,奇幻玄幻,已完结,"更新时间 11-10 18:22","一个废柴小子，觉醒逆天武魂，战九天，踏地府，称雄异界。 试问： 三界六道，谁主沉浮？"
258,极品赘婿,http://book.zongheng.com/book/842865.html,鹰碧,都市娱乐,已完结,"更新时间 11-10 14:25",重生之后，居然有了一个有钱的老丈人，最关键的是有了一个美貌如花的老婆，乖乖，我可不是废物，你就看你亲老公的本事吧……
259,末世英雄系统,http://book.zongheng.com/book/798404.html,雨未寒,科幻游戏,已完结,"更新时间 11-06 09:21",不幸被闪电击中的大龄屌丝，醒来后却发现已经是末世，借助不靠谱的系统，靠着自己的智慧，发现一个个可靠的伙伴，寻找自己的生存之道
260,仙天归,http://book.zongheng.com/book/888625.html,雨听风说,奇幻玄幻,已完结,"更新时间 11-05 19:01","李青的师父告诉李青，他是一个与修道界作对的大魔头，问李青怕不怕。李青说他不怕，他也要想师父一样，成为修道界最厉害的大魔头。 但是，李青进了修道界之后，才知道，他师父在修道界，根本就无人知道。他感觉自己被师父骗了。 当李青转身准备离去的时候，他才发现，自己被太凌的人当成弃子，利用了。 善恶没有中点，世界并非是非黑即白，每一个生命从诞生开始，便带着自我所求。从活着，到享受；从幼生，到为恶。 人之初，性本善。当恶念打开的时候，一切都将改变，纯真不在。复杂的生命更是带着各种色彩，观看世间一切。 少年李青，带着善恶难分的人性，踏破了修者残酷世界的伪装。"
261,仙帝归来,http://book.zongheng.com/book/663047.html,修果,都市娱乐,已完结,"更新时间 11-03 12:48",含冤入狱，无辜枉死，千年之后强势归来，携红颜，战天骄，踏血而行，在杀戮中崛起。
262,废话太多真的不好,http://book.zongheng.com/book/974118.html,会飞的金库,科幻游戏,已完结,"更新时间 11-02 22:55",天空一声巨响，主机小妖精伙同奸夫雷光同甄郝同归于尽。从此地球上少了一个散播爱的少年，各大世界上却多了一个祸害。书友交流群:974158638，欢迎大家加入讨论剧情。
263,皇明风云录,http://book.zongheng.com/book/712353.html,东仙轩辕,历史军事,已完结,"更新时间 11-02 15:07","风云激荡的晚明历史，外有建奴崛起辽东为患一方，内有叛乱糜烂中原，如何才能扭转危局，拯救华夏于将倾？看我汉家猛士跃马扬鞭！ 东仙的QQ号是1577758057，QQ书友群是535594468；微信号是pgly7198。欢迎大家进群、加好友"
264,神级狂兵,http://book.zongheng.com/book/837810.html,豆包好吃,都市娱乐,已完结,"更新时间 11-02 09:23","保护过150位重要人物的秦天重回都市过平静生活，没想到当初保护过的重要人物都是名震一方的大佬。 最讨厌钱的首富，不想救人的神医，一直想失手的贼王，想见鬼的卦师…"
265,九十五号,http://book.zongheng.com/book/851933.html,衣九五,竞技同人,已完结,"更新时间 11-01 19:24",十三岁的足球少年跳级成为高中生，引发了一场全国高中的青春风暴，身披专属的九十五号球衣，一步步成长为球队的灵魂级人物，却踟蹰在了入选职业球队追逐梦想和进入大学继续深造的分岔路口...
266,岂是蓬蒿,http://book.zongheng.com/book/752379.html,装天葫芦,武侠仙侠,已完结,"更新时间 10-31 23:55",和平年代，看似平静祥和的岁月却暗流涌动。流浪少年任萧偶遇锋尚与叶岚二人，从此开启了不一样的人生。一碗酒可以决定一生的情谊，一句话能够成为一辈子的活法，一群人也能改变一个风云暗涌的时代。巅峰高手的对决，浴血奋战的沙场，大自然神奇的力量......(读者群：959612105。公众号：装天葫芦）
267,登仙令,http://book.zongheng.com/book/934164.html,糊涂少年,武侠仙侠,已完结,"更新时间 10-31 17:21","【天也无知，我也无畏，都说这世上无仙，那我便做这天下第一仙！】 人生在世不称意，醉酒高歌愁千愁。 究竟是一份情缘，还是皇图霸业？且看登仙！ 书友群625449791，可催更，可解锁更多新鲜剧情，来和作者一起玩耍吧！"
268,道途长安,http://book.zongheng.com/book/984183.html,九尾狐也是猫,武侠仙侠,已完结,"更新时间 10-31 16:55","舌尖上的仙侠开播了！九尾家的茶楼开张了856838630！ 她是他的道，他亦是她的道，没什么对错是非，只不过是心动罢了…… 翻云覆雨，快意恩仇，垂天之下，布局落子，这样的天下又怎么会无趣呢？历史的引子，仙侠的剧情，且看究竟如何问道以途长安。是凭手中剑斩尽天下不平事，还是两人纵马肆意逍遥？这一切就来看看李问道这个憨憨要如何去做吧！"
269,都市绝品仙医,http://book.zongheng.com/book/634134.html,采茶小哥,都市娱乐,已完结,"更新时间 10-31 15:25","得天尊传承，造就都市王者，御气治病，奇丹救人，从平凡学生党成为强者的路上，坐拥娇美红颜，脚踹装逼嘴脸，横行都市，踏上巅峰！ 医界，我为圣！ 商界，我为王！ 武道，我为尊！ 大千世界，唯我独尊！ 本书读者交流群：567080251 欢迎各位兄台来聊骚！"
270,雨墨修仙传,http://book.zongheng.com/book/883256.html,秋雨伴斜阳,奇幻玄幻,已完结,"更新时间 10-31 09:14","一个无缘修仙的少年， 一个视宠物如兄弟的少年， 一个以寻母为开始的故事， 一段风起云涌， 一段惊心动魄！ 滴雨化人，墨雨成风， 雨化墨界显神通。 有金木水火土风雨雷电的加持， 看一滴雨如何兴风做浪， 滴雨化墨如何成就不一样的传说。"
271,超品神瞳,http://book.zongheng.com/book/472776.html,李闲鱼,都市娱乐,已完结,"更新时间 10-29 15:47","父亲失踪，幼妹又要读书，夏雷含泪撕掉了大学录取通知书去工地打工。处在社会最低层的他活得不如一条狗。五年后，一次工地事故让他的左眼获得了超能力，透视、过目不忘、超远视距。从此锦绣前程，美人多娇，他成为时代的主角！ 新书《赘婿出山》已肥，请书友们支持一下，谢谢！"
272,深海日志,http://book.zongheng.com/book/851870.html,深渡渔,悬疑灵异,已完结,"更新时间 10-28 14:41",无边星河，古法尚存，逆天改命，定穴分金，颠覆想象的惊奇世界，深海风水小说。
273,美女总裁的超级女婿,http://book.zongheng.com/book/898435.html,黄河之子521,都市娱乐,已完结,"更新时间 10-26 21:47",“我陆平原本不会把你们这些小毛贼放在眼里。但你们偏偏要将我陆家赶尽杀绝，诈我钱财，欺我父母。我岂能容你？”（微信公众平台：黄河先生）
274,救赎2020,http://book.zongheng.com/book/918861.html,踄凡,历史军事,已完结,"更新时间 10-25 11:39",杨凡是一名本分而上进的企业白领，却遭领导和国外某军火势力的陷害而被迫离家、亲人罹难，神秘组织T3将他培养成了第一雇佣兵。离家七年，在寻找真相和复仇的道路上他终日与死神为伴，收获财富、结识兄弟、邂逅爱情、手刃仇人、援助华夏、揭露阴谋，可他心中真正所念却是那条救赎和归家之路。
275,都市狂尊,http://book.zongheng.com/book/834548.html,林天净,都市娱乐,已完结,"更新时间 10-19 20:51","他，萧石。 以一身杀戮震慑修真界，带着狂人血屠名，登上强者之巅。 四年前，全家惨死，他立地成魔！ 四年后，重回都市，欺他者，杀！辱他者，死！"
276,都市之逍遥医仙,http://book.zongheng.com/book/842653.html,旧桥新桥,都市娱乐,已完结,"更新时间 10-18 20:37","陆子风被人扔进深山，却偶得仙宫传承，成为仙宫宫主。 仙宫内，有无数丹药，功法，阵法…… 自此，陆子风开启了自己在都市的彪悍人生！ 公众号：hzj2318874045（旧桥新桥），里面会有一些其他的故事或者番外"
277,九界之主,http://book.zongheng.com/book/924048.html,笑残锋,奇幻玄幻,已完结,"更新时间 10-18 15:57","我有体魄，绝天战体。 我有战衣，神品法袍。 我有强兵，神品金龙枪。 我有板砖，合道境… 林木洋没有想到…"
